photoID,userID,dateTaken,poiID,poiTheme,seqID
145,101212512@N07,1511082197,7,Museum,63
146,101212512@N07,1511082203,7,Museum,63
147,101212512@N07,1524439691,19,Museum,65
148,101212512@N07,1524440130,19,Museum,65
149,101212512@N07,1524441060,19,Museum,65
150,101212512@N07,1524499678,28,Museum,66
151,101212512@N07,1524499691,28,Museum,66
152,101212512@N07,1524499772,28,Museum,66
153,101212512@N07,1524499792,28,Museum,66
154,101212512@N07,1540306612,4,Museum,67
155,101212512@N07,1540306638,4,Museum,67
156,101212512@N07,1540306641,4,Museum,67
157,101212512@N07,1540309504,26,Museum,67
158,101212512@N07,1540311457,26,Museum,67
159,101212512@N07,1540312898,24,Museum,67
160,101212512@N07,1540312944,24,Museum,67
161,101212512@N07,1540312997,24,Museum,67
162,101527902@N08,1493645332,8,Zoo,73
163,101527902@N08,1493647939,8,Zoo,73
164,101953707@N03,1500898935,18,Palace,79
165,101953707@N03,1500909632,18,Palace,79
166,101953707@N03,1500926657,18,Palace,79
167,102102366@N06,1487188947,23,Museum,84
168,102102366@N06,1487189129,23,Museum,84
169,102102366@N06,1487189392,23,Museum,84
170,102102366@N06,1487189585,23,Museum,84
171,102102366@N06,1487189634,23,Museum,84
172,102102366@N06,1487189760,23,Museum,84
173,102102366@N06,1487189933,23,Museum,84
174,102102366@N06,1487190039,23,Museum,84
175,102102366@N06,1487190107,23,Museum,84
176,102102366@N06,1487190395,23,Museum,84
177,102102366@N06,1487190467,23,Museum,84
178,102102366@N06,1487190534,23,Museum,84
179,102102366@N06,1487190605,23,Museum,84
180,102102366@N06,1487190725,23,Museum,84
181,102102366@N06,1487190830,23,Museum,84
182,102102366@N06,1487190927,23,Museum,84
183,102102366@N06,1487191221,23,Museum,84
184,102102366@N06,1487191313,23,Museum,84
185,102102366@N06,1487191524,23,Museum,84
186,103076934@N05,1502387770,4,Museum,88
187,103076934@N05,1502388148,4,Museum,88
188,10325381@N04,1521167263,22,Museum,89
189,10325381@N04,1521167294,22,Museum,89
190,10325381@N04,1521167313,22,Museum,89
191,10325381@N04,1521167332,22,Museum,89
192,10360565@N05,1517845828,26,Museum,92
193,10360565@N05,1517845828,26,Museum,92
194,103712040@N03,1484248090,15,Museum,93
195,103712040@N03,1484248121,15,Museum,93
196,103712040@N03,1484248186,15,Museum,93
197,103712040@N03,1484248219,15,Museum,93
198,103712040@N03,1484248291,15,Museum,93
199,103712040@N03,1484248312,15,Museum,93
200,103712040@N03,1484248327,15,Museum,93
201,103712040@N03,1484248347,15,Museum,93
202,103712040@N03,1484248391,15,Museum,93
203,103712040@N03,1484249477,15,Museum,93
204,103712040@N03,1484249499,15,Museum,93
205,103712040@N03,1484249517,15,Museum,93
206,103712040@N03,1484249534,15,Museum,93
207,103712040@N03,1484249578,15,Museum,93
208,103712040@N03,1484249599,15,Museum,93
209,103712040@N03,1484249612,15,Museum,93
210,103712040@N03,1484250129,15,Museum,93
211,103712040@N03,1485441170,29,Museum,94
212,103712040@N03,1485442347,29,Museum,94
213,103712040@N03,1485442355,29,Museum,94
214,103712040@N03,1485442372,29,Museum,94
215,103712040@N03,1485442396,29,Museum,94
216,103712040@N03,1485442495,29,Museum,94
217,103712040@N03,1485442619,29,Museum,94
218,103712040@N03,1485442661,29,Museum,94
219,103712040@N03,1485442689,29,Museum,94
220,103712040@N03,1485442723,29,Museum,94
221,103712040@N03,1485442751,29,Museum,94
222,103712040@N03,1485442836,29,Museum,94
