photoID,userID,dateTaken,poiID,poiTheme,seqID
145,10779900@N04,1500138095,12,Historical,65
146,10779900@N04,1500138105,12,Historical,65
147,108909530@N03,1536181743,5,Historical,71
148,108909530@N03,1536182236,5,Historical,71
149,108909530@N03,1536417878,12,Historical,74
150,108909530@N03,1536418015,12,Historical,74
151,108909530@N03,1536418061,12,Historical,74
152,108909530@N03,1536418072,12,Historical,74
153,108909530@N03,1536418292,12,Historical,74
154,110694098@N06,1509884380,1,Historical,79
155,110694098@N06,1509884387,1,Historical,79
156,110694098@N06,1509884395,1,Historical,79
157,110694098@N06,1509884397,1,Historical,79
158,11224573@N03,1533849147,5,Historical,91
159,11224573@N03,1533849370,5,Historical,91
160,11224573@N03,1533904520,3,Education,92
161,11224573@N03,1533905334,3,Education,92
162,11224573@N03,1533905474,3,Education,92
163,11224573@N03,1533906985,11,Historical,92
164,11224573@N03,1533907759,11,Historical,92
165,11224573@N03,1533940642,2,Museum,93
166,11224573@N03,1533940678,2,Museum,93
167,11224573@N03,1534019855,1,Historical,94
168,11224573@N03,1534019961,1,Historical,94
169,11224573@N03,1534342908,4,Museum,95
170,11224573@N03,1534342967,4,Museum,95
171,11224573@N03,1534349044,4,Museum,95
172,11224573@N03,1534349819,4,Museum,95
173,112372388@N03,1496348305,6,Zoo,97
174,112372388@N03,1496348305,6,Zoo,97
175,113158165@N04,1529681360,2,Museum,103
176,113158165@N04,1529681435,2,Museum,103
177,114358726@N08,1491575495,23,Museum,105
178,114358726@N08,1491575633,23,Museum,105
179,114999144@N04,1502551181,1,Historical,108
180,114999144@N04,1502551465,1,Historical,108
181,11537427@N04,1491592783,16,Museum,109
182,11537427@N04,1491593408,16,Museum,109
183,11537427@N04,1491595574,19,Museum,109
184,11537427@N04,1491596732,19,Museum,109
185,115677596@N07,1489580640,12,Historical,112
186,115677596@N07,1489581073,12,Historical,112
187,115677596@N07,1540134559,12,Historical,113
188,115677596@N07,1540135094,12,Historical,113
189,11881701@N07,1507473221,1,Historical,124
190,11881701@N07,1507473751,1,Historical,124
191,121599507@N06,1534335804,10,Museum,128
192,121599507@N06,1534335837,10,Museum,128
193,121599507@N06,1534335951,10,Museum,128
194,121599507@N06,1534335975,10,Museum,128
195,121599507@N06,1534336050,10,Museum,128
196,121599507@N06,1534336071,10,Museum,128
197,121599507@N06,1534336119,10,Museum,128
198,12388124@N06,1509216766,1,Historical,138
199,12388124@N06,1509216880,1,Historical,138
200,12388124@N06,1509216909,1,Historical,138
201,12388124@N06,1509217025,1,Historical,138
202,124309478@N03,1491751886,1,Historical,139
203,124309478@N03,1491752419,1,Historical,139
204,124309478@N03,1491754567,1,Historical,139
205,124309478@N03,1491755034,1,Historical,139
206,124309478@N03,1491755119,1,Historical,139
207,124636406@N07,1529674362,24,Museum,151
208,124636406@N07,1529674390,24,Museum,151
209,124636406@N07,1529697760,24,Museum,151
210,124636406@N07,1529697762,24,Museum,151
211,124636406@N07,1529697766,24,Museum,151
212,125293801@N07,1485088584,1,Historical,153
213,125293801@N07,1485089137,1,Historical,153
214,125293801@N07,1485089823,1,Historical,153
215,125293801@N07,1485090213,1,Historical,153
216,125293801@N07,1485090237,1,Historical,153
217,125511335@N05,1491061308,17,Museum,161
218,125511335@N05,1491062954,17,Museum,161
219,125511335@N05,1491084942,8,Museum,161
220,125511335@N05,1491085339,8,Museum,161
221,125511335@N05,1491085728,8,Museum,161
222,125511335@N05,1491085980,8,Museum,161
223,125511335@N05,1512832617,2,Museum,163
224,125511335@N05,1512835159,2,Museum,163
225,126031117@N07,1492948494,24,Museum,168
226,126031117@N07,1492948580,24,Museum,168
227,126550753@N03,1488060454,12,Historical,174
228,126550753@N03,1488061094,12,Historical,174
229,127226743@N02,1494778797,22,Museum,180
230,127226743@N02,1494778831,22,Museum,180
231,127226743@N02,1494778978,22,Museum,180
232,127226743@N02,1494779707,23,Museum,180
233,127226743@N02,1494779796,23,Museum,180
234,127226743@N02,1494780387,23,Museum,180
235,127226743@N02,1494780493,23,Museum,180
236,127226743@N02,1494780513,23,Museum,180
237,127226743@N02,1494780524,23,Museum,180
238,127226743@N02,1494780536,23,Museum,180
239,127226743@N02,1494780556,23,Museum,180
240,127226743@N02,1494780562,23,Museum,180
241,127226743@N02,1494780585,23,Museum,180
242,127226743@N02,1494780603,23,Museum,180
243,127226743@N02,1494780620,23,Museum,180
244,127226743@N02,1494780918,23,Museum,180
245,127226743@N02,1494780928,23,Museum,180
246,127226743@N02,1494785493,23,Museum,180
247,127226743@N02,1494785526,23,Museum,180
248,127226743@N02,1504055579,20,Museum,184
249,127226743@N02,1504055816,20,Museum,184
250,127226743@N02,1504391511,27,Museum,185
251,127226743@N02,1504391615,27,Museum,185
252,127226743@N02,1512917977,18,Museum,186
253,127226743@N02,1512918282,18,Museum,186
254,127226743@N02,1512918294,18,Museum,186
255,127226743@N02,1512918700,18,Museum,186
256,127226743@N02,1512918837,18,Museum,186
